query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
1,Direct,FLASH_FUSION,1.0,17.896788120269775,0.00034884,452,104,100.0
1,Direct,FLASH_FUSION,1.0,17.962465047836304,0.00034884,452,104,100.0
1,Direct,FLASH_FUSION,1.0,17.905226945877075,0.00034884,452,104,100.0
2,Direct,FLASH_FUSION,1.0,18.14185404777527,0.00042878,550,132,100.0
2,Direct,FLASH_FUSION,1.0,18.58333420753479,0.00044276,567,137,100.0
2,Direct,FLASH_FUSION,1.0,18.472524166107178,0.00042878,550,132,100.0
3,Direct,FLASH_FUSION,1.0,18.70221495628357,0.00047567,596,157,100.0
3,Direct,FLASH_FUSION,1.0,18.770632028579712,0.00047567,596,157,100.0
3,Direct,FLASH_FUSION,1.0,18.10479998588562,0.0004654299999999,584,153,100.0
4,Direct,FLASH_FUSION,1.0,18.85781717300415,0.0007756499999999,921,294,100.0
4,Direct,FLASH_FUSION,1.0,19.44526696205139,0.00065703,811,226,100.0
4,Direct,FLASH_FUSION,1.0,20.234030961990356,0.0006436699999999,783,230,100.0
5,Reasoning,FLASH_FUSION,0.0,21.59672975540161,0.00142625,1618,597,0.0
5,Reasoning,FLASH_FUSION,0.0,10.526800870895386,0.00047362,389,309,0.0
5,Reasoning,FLASH_FUSION,0.0,10.06901478767395,0.0004075599999999,348,256,0.0
6,Reasoning,FLASH_FUSION,1.0,19.81801176071167,0.0007634199999999,915,283,100.0
6,Reasoning,FLASH_FUSION,1.0,19.147979974746704,0.0008598799999999,962,370,100.0
6,Reasoning,FLASH_FUSION,1.0,18.641024827957153,0.00067223,814,243,100.0
7,Reasoning,FLASH_FUSION,0.0,18.94631600379944,0.0006828899999999,816,255,0.0
7,Reasoning,FLASH_FUSION,1.0,20.288360834121704,0.00087712,939,409,100.0
7,Reasoning,FLASH_FUSION,0.0,19.359773874282837,0.0008420299999999,992,325,0.0
8,Reasoning,FLASH_FUSION,1.0,18.24575686454773,0.00040714,516,130,100.0
8,Reasoning,FLASH_FUSION,1.0,17.591586112976074,0.00040379,513,128,100.0
8,Reasoning,FLASH_FUSION,1.0,20.92198085784912,0.0003661699999999,472,111,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.407784938812256,0.00046027,357,316,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.782945156097412,0.0004784099999999,369,330,100.0
9,Out-of-Scope,FLASH_FUSION,1.0,10.912057876586914,0.0005101699999999,384,359,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,10.642239093780518,0.00051254,384,362,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,10.589542150497437,0.00045516,347,317,100.0
10,Out-of-Scope,FLASH_FUSION,1.0,10.418479919433594,0.00043467,327,306,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,10.89403796195984,0.00051273,387,360,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,9.772775173187256,0.0003029499999999,243,202,100.0
11,Out-of-Scope,FLASH_FUSION,1.0,10.38097882270813,0.0004496399999999,343,313,100.0
12,Out-of-Scope,FLASH_FUSION,0.0,19.781037092208862,0.00094735,971,474,0.0
12,Out-of-Scope,FLASH_FUSION,0.0,21.657553911209103,0.0007603599999999,875,309,0.0
12,Out-of-Scope,FLASH_FUSION,1.0,10.087909936904907,0.00038969,307,264,100.0
